freezone,activity_code,activity_name,industry_group,keywords,approval_required,approval_authority,is_active
ANCFZ,2819905,Fire Fighting Equipment Assembling,Manufacturing Industry,"fire fighting equipment assembling, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2819102,Water Filters Manufacturing,Manufacturing Industry,"water filters manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2710014,Power Control Switchgears Manufacturing,Manufacturing Industry,"power control switchgears manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2819201,Split Air Conditioner Manufacturing,Manufacturing Industry,"split air conditioner manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2740005,Lamp Base and Accessories Manufacturing,Manufacturing Industry,"lamp base and accessories manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2740007,Neon Signs Manufacturing,Manufacturing Industry,"neon signs manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2720001,Liquid Batteries Manufacturing,Manufacturing Industry,"liquid batteries manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2396003,Stone Cutting And Grinding Manufacturing,Manufacturing Industry,"stone cutting and grinding manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2220047,Construction Plastic Requirements Manufacturing,Manufacturing Industry,"construction plastic requirements manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2819906,Automatic Gates & Barriers Manufacturing,Manufacturing Industry,"automatic gates & barriers manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2731001,Fiber Optic Cables And Wires Manufacturing,Manufacturing Industry,"fiber optic cables and wires manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2930110,Auto Electrical Wires Manufacturing,Manufacturing Industry,"auto electrical wires manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2432003,Weighing Materials Manufacturing,Manufacturing Industry,"weighing materials manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2593009,Locks And Keys Manufacturing,Manufacturing Industry,"locks and keys manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2511002,Structural Metal Parts Manufacturing,Manufacturing Industry,"structural metal parts manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2750002,Water Coolers Manufacturing,Manufacturing Industry,"water coolers manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,3100007,Office Furniture Manufacturing,Manufacturing Industry,"office furniture manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2920107,Metal Garbage And Waste Collection Containers Manufacturing,Manufacturing Industry,"metal garbage and waste collection containers manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2013002,Crude Fiber Glass Manufacturing,Manufacturing Industry,"crude fiber glass manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2022001,Paint Manufacturing,Manufacturing Industry,"paint manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2023018,Cleaning And Polishing Materials Manufacturing,Manufacturing Industry,"cleaning and polishing materials manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,1701002,Paper And Carton Manufacturing,Manufacturing Industry,"paper and carton manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,1410105,Children Underwear Manufacturing,Manufacturing Industry,"children underwear manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2022007,Manufacture Of Printing Ink,Manufacturing Industry,"manufacture of printing ink, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2920101,Trailers Manufacturing,Manufacturing Industry,"trailers manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2930102,Exhausts Manufacturing,Manufacturing Industry,"exhausts manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,3100001,House Furniture Manufacturing,Manufacturing Industry,"house furniture manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,1709013,Adhesive Cards Manufacturing,Manufacturing Industry,"adhesive cards manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2029003,Military Explosives & Pyrotechnic Products Manufacturing,Manufacturing Industry,"military explosives & pyrotechnic products manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4630104,Natural (Organic) Food Manufacturing,Manufacturing Industry,"natural (organic) food manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,1061003,Production Of Dry Food From Cereals,Manufacturing Industry,"production of dry food from cereals, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,1622002,Fireproof Doors Manufacturing,Manufacturing Industry,"fireproof doors manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,275,Kitchen Appliances Manufacturing,Manufacturing Industry,"kitchen appliances manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2610009,Printed Circuit Boards,Manufacturing Industry,"printed circuit boards, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,1079009,"Sauces, Spreads & Condiments Preparation",Manufacturing Industry,"sauces, spreads & condiments preparation, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,3100003,Manufacture Of Metallic Furniture,Manufacturing Industry,"manufacture of metallic furniture, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2630005,Remote Control Systems Manufacturing,Manufacturing Industry,"remote control systems manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2399007,Polyurethane Ornamental Moldings,Manufacturing Industry,"polyurethane ornamental moldings, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,1050001,Plant Based Diary Manufacturing,Manufacturing Industry,"plant based diary manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,1079004,Instant Tea Preparation,Manufacturing Industry,"instant tea preparation, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2392007,Concrete Cloth Manufacturing,Manufacturing Industry,"concrete cloth manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2930901,Air Filters Manufacturing,Manufacturing Industry,"air filters manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2651023,Military Remote Control Systems Manufacture,Manufacturing Industry,"military remote control systems manufacture, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2029021,Essential Oils Manufacturing (Essence),Manufacturing Industry,"essential oils manufacturing (essence), manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2029008,Manufacture Of Dyestuffs And Pigments,Manufacturing Industry,"manufacture of dyestuffs and pigments, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,1073902,Manufacture Of Tahineya Sweets,Manufacturing Industry,"manufacture of tahineya sweets, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2029024,Matches Manufacturing,Manufacturing Industry,"matches manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2029013,"Manufacture Of Photographic Plates, Films",Manufacturing Industry,"manufacture of photographic plates, films, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2520001,Military Heavy Weapons Manufacturing,Manufacturing Industry,"military heavy weapons manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,1079019,Food Gelatin Manufacturing,Manufacturing Industry,"food gelatin manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2023008,Aromatic Distilled Waters Manufacturing,Manufacturing Industry,"aromatic distilled waters manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2013001,Crudes Plastics In Primary Forms Manufacturing,Manufacturing Industry,"crudes plastics in primary forms manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,1079032,Powdered Food Products Manufacturing,Manufacturing Industry,"powdered food products manufacturing, manufacturing industry, industry, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,3312008,Office Machines And Calculators Maintenance And Repairing,Manufacturing Industry,"office machines and calculators maintenance and repairing, manufacturing industry, service, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9521001,House Electronic Apparatuses Repairing,Manufacturing Industry,"house electronic apparatuses repairing, manufacturing industry, service, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,3211006,Metal Products Engraving,Manufacturing Industry,"metal products engraving, manufacturing industry, service, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,3320004,"Medical And Laboratories EquipmentsAnd Apparatuses Installation, Maintenance And Repairing",Manufacturing Industry,"medical and laboratories equipmentsand apparatuses installation, maintenance and repairing, manufacturing industry, service, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
